GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB131024A   |    575707    | 6.127260e-01 | 0.000000e+00 | 1.151600e+00 | 8.569710e-01 | 5.005940e-01 | 1.249360e+00 | 5.605320e-01 | 0.000000e+00 | 9.293660e-01 | 1.222560e-01 | 0.000000e+00 | 3.460640e-01 | 1.579630e-01 | 0.000000e+00 | 7.464000e-01 | 2.153000e+00 | 1.234940e+00 | 3.037600e+00 | 2.184510e+00 | 1.234370e+00 | 3.275140e+00 | 0.02 | -57.940000 | -57.920000 |  
GRB131018A   |    574935    | 3.470840e-01 | 0.000000e+00 | 8.326400e-01 | 6.323120e-01 | 2.320960e-01 | 1.375400e+00 | 4.943510e-01 | 0.000000e+00 | 8.269440e-01 | 1.071980e-01 | 0.000000e+00 | 3.896040e-01 | 1.331020e-01 | 0.000000e+00 | 8.651440e-01 | 1.580920e+00 | 0.000000e+00 | 2.462300e+00 | 1.606300e+00 | 6.847970e-01 | 2.739370e+00 | 0.02 | 44.888000 | 44.908000 |  
GRB131004A   |    573190    | 2.062240e+00 | NaN | NaN | 2.204830e+00 | NaN | NaN | 1.574800e+00 | NaN | NaN | 6.468880e-01 | NaN | NaN | 1.416450e+00 | NaN | NaN | 6.488800e+00 | NaN | NaN | 7.258460e+00 | NaN | NaN | 0.02 | 0.120000 | 0.140000 |  
GRB131002B   |    572742    | 4.552560e-01 | 0.000000e+00 | 9.800740e-01 | 9.753890e-01 | 5.366370e-01 | 1.460580e+00 | 4.196640e-01 | 9.723630e-02 | 7.933180e-01 | 1.630200e-02 | 0.000000e+00 | 1.713500e-01 | 1.659450e-02 | 0.000000e+00 | 2.597560e-01 | 1.866670e+00 | 9.823730e-01 | 2.722500e+00 | 1.872060e+00 | 1.009400e+00 | 2.726480e+00 | 0.02 | 0.900000 | 0.920000 |  
GRB131002A   |    572721    | 7.483740e-01 | NaN | NaN | 8.200770e-01 | 4.711370e-01 | 1.141330e+00 | 6.657760e-01 | NaN | NaN | 3.255730e-01 | 0.000000e+00 | 6.453810e-01 | 1.033260e+00 | NaN | NaN | 2.569650e+00 | 1.653470e+00 | 3.472670e+00 | 3.101150e+00 | 1.915180e+00 | 4.326140e+00 | 0.02 | 44.052000 | 44.072000 |  
GRB131001A   |  00082217006 | 1.320840e+00 | 3.435770e-01 | 2.311780e+00 | 2.143020e+00 | 1.221290e+00 | 3.229810e+00 | 1.338470e+00 | 5.208740e-01 | 2.002820e+00 | 2.086580e-01 | 0.000000e+00 | 9.136920e-01 | 2.431950e-01 | 0.000000e+00 | 2.248720e+00 | 5.008650e+00 | 3.191220e+00 | 6.839650e+00 | 5.032300e+00 | 3.192330e+00 | 7.836080e+00 | 0.02 | 1.980000 | 2.000000 |  
GRB130929A   |    572308    | 9.350040e-01 | NaN | NaN | 1.232910e+00 | 0.000000e+00 | 1.946690e+00 | 1.303600e+00 | 7.037680e-01 | 2.027610e+00 | 8.012660e-01 | 1.602300e-01 | 1.499100e+00 | 2.962790e+00 | NaN | NaN | 4.251550e+00 | NaN | NaN | 6.005920e+00 | 2.351380e+00 | 9.755360e+00 | 0.02 | 4.660000 | 4.680000 |  
GRB130925A   |    571830    | 3.538100e+00 | 9.069970e-01 | 6.209300e+00 | 6.681440e+00 | 3.593480e+00 | 9.886750e+00 | 2.638440e+00 | 0.000000e+00 | 4.539370e+00 | 9.938540e-02 | 0.000000e+00 | 9.660530e-01 | 1.018240e-01 | 0.000000e+00 | 1.751100e+00 | 1.295740e+01 | 8.193260e+00 | 1.771850e+01 | 1.295980e+01 | 8.185330e+00 | 1.772350e+01 | 0.02 | -14.668000 | -14.648000 |  
GRB130919A   |    571271    | 4.727610e-01 | 0.000000e+00 | 9.641370e-01 | 7.549270e-01 | 3.136100e-01 | 1.270560e+00 | 6.078520e-01 | 0.000000e+00 | 1.031580e+00 | 1.727780e-01 | 0.000000e+00 | 3.932420e-01 | 2.421200e-01 | 0.000000e+00 | 9.691000e-01 | 2.008310e+00 | 1.025300e+00 | 2.985240e+00 | 2.077610e+00 | 1.031820e+00 | 3.552460e+00 | 0.02 | 103.036000 | 103.056000 |  
GRB130913A   |    570531    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130912A   |    570465    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | 2.535030e+00 | NaN | NaN | NaN | NaN | NaN | 2.627910e+00 | NaN | NaN | 0.02 | 0.040000 | 0.060000 |  
GRB130907A   |    569992    | 7.198810e+00 | 5.891310e+00 | 8.320260e+00 | 1.026590e+01 | 9.242450e+00 | 1.135300e+01 | 1.053620e+01 | 9.407530e+00 | 1.176470e+01 | 6.037420e+00 | 4.740300e+00 | 7.015600e+00 | 1.722320e+01 | 9.383180e+00 | 2.010510e+01 | 3.403830e+01 | 3.120620e+01 | 3.683780e+01 | 4.522400e+01 | 3.701030e+01 | 5.187080e+01 | 0.02 | 57.912000 | 57.932000 |  
GRB130831B   |    568855    | 2.449040e+00 | NaN | NaN | 2.665300e+00 | 0.000000e+00 | 4.084600e+00 | 2.290090e+00 | 1.191290e+00 | 3.665160e+00 | 1.199190e+00 | 0.000000e+00 | 2.279880e+00 | 3.541570e+00 | 0.000000e+00 | 9.304130e+00 | 8.439740e+00 | 0.000000e+00 | 1.217040e+01 | 1.072220e+01 | 4.112920e+00 | 1.507090e+01 | 0.02 | 0.184000 | 0.204000 |  
GRB130831A   |    568849    | 5.306590e+00 | 3.479780e+00 | 7.075740e+00 | 5.477800e+00 | 4.275590e+00 | 6.831800e+00 | 4.043890e+00 | 3.017900e+00 | 5.161670e+00 | 1.888360e+00 | 8.952340e-01 | 2.686060e+00 | 4.864930e+00 | NaN | NaN | 1.667880e+01 | 1.282390e+01 | 2.047340e+01 | 1.970210e+01 | 1.462670e+01 | 2.370040e+01 | 0.02 | 2.980000 | 3.000000 |  
GRB130829A   |    568417    | 4.266740e-01 | 0.000000e+00 | 8.344570e-01 | 6.999360e-01 | 3.452950e-01 | 1.115180e+00 | 6.855470e-01 | 0.000000e+00 | 1.061180e+00 | 2.876790e-01 | 0.000000e+00 | 5.631650e-01 | 5.138180e-01 | 0.000000e+00 | 1.480220e+00 | 2.099840e+00 | 1.200720e+00 | 2.991880e+00 | 2.325990e+00 | 1.206550e+00 | 3.822060e+00 | 0.02 | 47.300000 | 47.320000 |  
GRB130822A   |    567163    | 5.874140e-01 | 1.598460e-01 | 1.185950e+00 | 2.091860e+00 | 1.415730e+00 | 2.819860e+00 | 1.752760e+00 | 1.094780e+00 | 2.378920e+00 | 1.616890e-01 | 0.000000e+00 | 5.392660e-01 | 1.701720e-01 | 0.000000e+00 | 7.019820e-01 | 4.593700e+00 | 3.340280e+00 | 5.873280e+00 | 4.602000e+00 | 3.342010e+00 | 5.906670e+00 | 0.02 | 0.004000 | 0.024000 |  
GRB130816B   |    566561    | 3.723200e-01 | NaN | NaN | 5.556070e-01 | 0.000000e+00 | 8.552090e-01 | 5.809690e-01 | NaN | NaN | 3.580390e-01 | NaN | NaN | 1.267990e+00 | NaN | NaN | 1.913600e+00 | NaN | NaN | 2.706730e+00 | 1.345790e+00 | 5.207990e+00 | 0.02 | 1.384000 | 1.404000 |  
GRB130816A   |    566545    | 1.059790e+00 | NaN | NaN | 6.835780e-01 | 0.000000e+00 | 1.389230e+00 | 6.602930e-01 | NaN | NaN | 3.061710e-01 | NaN | NaN | 3.766980e-01 | 0.000000e+00 | 6.649930e-01 | 3.235260e+00 | 1.634770e+00 | 4.639250e+00 | 3.516210e+00 | 1.903210e+00 | 5.392660e+00 | 0.02 | -27.756000 | -27.736000 |  
GRB130812A   |    566228    | 1.842150e+00 | 9.924910e-01 | 2.665020e+00 | 2.128010e+00 | 1.314760e+00 | 2.874160e+00 | 5.241130e-01 | 8.839550e-02 | 1.091280e+00 | 1.345480e-02 | 0.000000e+00 | 3.541540e-01 | 1.373280e-02 | 0.000000e+00 | 7.114710e-01 | 4.507720e+00 | 3.264780e+00 | 5.760290e+00 | 4.508030e+00 | 3.264800e+00 | 5.762930e+00 | 0.02 | 6.508000 | 6.528000 |  
GRB130807A   |    565651    | 8.629680e-01 | 2.956200e-01 | 1.645620e+00 | 1.163970e+00 | 6.220640e-01 | 1.706570e+00 | 5.234680e-02 | 0.000000e+00 | 3.056900e-01 | 3.384740e-06 | 0.000000e+00 | 2.087680e-02 | 3.384790e-06 | 0.000000e+00 | 2.295230e-02 | 2.079450e+00 | 1.165720e+00 | 3.037690e+00 | 2.080100e+00 | 1.165700e+00 | 3.037690e+00 | 0.02 | 0.348000 | 0.368000 |  
GRB130806A   |    565562    | 9.441830e-01 | 4.496010e-01 | 1.376150e+00 | 3.382560e-01 | NaN | NaN | 3.047430e-02 | 0.000000e+00 | 7.071920e-02 | 2.287360e-03 | 0.000000e+00 | 1.063610e-02 | 5.519490e-03 | NaN | NaN | 1.207160e+00 | 5.311470e-01 | 1.811150e+00 | 1.207450e+00 | 5.304790e-01 | 1.814640e+00 | 0.02 | 0.584000 | 0.604000 |  
GRB130803A   |    565263    | 2.304530e+00 | 6.785600e-01 | 4.098480e+00 | 3.169660e+00 | 2.028940e+00 | 4.395010e+00 | 2.544190e+00 | 1.458890e+00 | 3.752500e+00 | 9.062160e-01 | 2.240120e-01 | 1.620150e+00 | 1.519070e+00 | 0.000000e+00 | 3.509990e+00 | 8.924600e+00 | 6.029910e+00 | 1.180610e+01 | 9.537350e+00 | 6.202560e+00 | 1.293410e+01 | 0.02 | 2.412000 | 2.432000 |  
GRB130727A   |    564342    | 1.892540e+00 | 8.076710e-01 | 3.105940e+00 | 3.523930e+00 | 2.608480e+00 | 4.470410e+00 | 3.085220e+00 | 2.227640e+00 | 3.990590e+00 | 8.353090e-01 | 2.923900e-01 | 1.471170e+00 | 1.112390e+00 | 0.000000e+00 | 3.054930e+00 | 9.336980e+00 | 7.186170e+00 | 1.147690e+01 | 9.612840e+00 | 7.288960e+00 | 1.220700e+01 | 0.02 | 7.672000 | 7.692000 |  
GRB130725B   |    564028    | 9.356630e-01 | 5.458070e-01 | 1.833720e+00 | 2.081370e+00 | 1.434990e+00 | 2.493990e+00 | 4.752350e-02 | 3.308620e-02 | 2.511350e-01 | 1.945050e-07 | 0.000000e+00 | 7.674070e-04 | 1.945070e-07 | 0.000000e+00 | 7.685100e-04 | 2.947410e+00 | 2.256900e+00 | 4.031150e+00 | 2.947400e+00 | 2.256890e+00 | 4.031160e+00 | 0.02 | 1.052000 | 1.072000 |  
GRB130725A   |    563980    | 1.745130e+00 | 0.000000e+00 | 2.830690e+00 | 7.140990e-01 | 0.000000e+00 | 2.206480e+00 | 9.313590e-02 | NaN | NaN | 4.345900e-02 | NaN | NaN | 3.094180e-02 | NaN | NaN | 2.556230e+00 | NaN | NaN | 2.556670e+00 | NaN | NaN | 0.02 | 5.756000 | 5.776000 |  
GRB130722A   |    563213    | 1.571840e+00 | 9.576880e-01 | 2.208740e+00 | 2.439470e+00 | 1.895200e+00 | 3.031220e+00 | 2.328910e+00 | 1.778750e+00 | 2.907740e+00 | 1.005620e+00 | 0.000000e+00 | 1.528950e+00 | 1.889710e+00 | 0.000000e+00 | 4.192440e+00 | 7.345840e+00 | 5.995860e+00 | 8.691670e+00 | 8.229880e+00 | 6.305080e+00 | 1.097480e+01 | 0.02 | 70.388000 | 70.408000 |  
GRB130719A   |    562625    | 1.170000e+00 | NaN | NaN | 1.220180e+00 | NaN | NaN | 9.061880e-01 | NaN | NaN | 3.912480e-01 | NaN | NaN | 1.110870e+00 | NaN | NaN | 3.793280e+00 | 2.213300e+00 | 5.233350e+00 | 4.318210e+00 | 2.564420e+00 | 6.244920e+00 | 0.02 | 97.124000 | 97.144000 |  
GRB130716A   |    561974    | 1.197820e+00 | 4.998950e-01 | 1.855300e+00 | 1.331030e+00 | 8.390580e-01 | 1.820340e+00 | 1.080840e+00 | 0.000000e+00 | 1.655980e+00 | 5.426670e-01 | 0.000000e+00 | 1.053400e+00 | 1.741310e+00 | NaN | NaN | 4.167020e+00 | 2.704450e+00 | 5.611600e+00 | 5.128510e+00 | 3.026640e+00 | 7.231610e+00 | 0.02 | 0.028000 | 0.048000 |  
GRB130708A   |    560515    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130701A   |    559482    | 5.743340e+00 | 2.998980e+00 | 7.569060e+00 | 7.128320e+00 | 5.329990e+00 | 9.214470e+00 | 6.479680e+00 | 4.846560e+00 | 8.529520e+00 | 3.499590e+00 | 1.759690e+00 | 4.642970e+00 | 1.013230e+01 | 0.000000e+00 | 1.353470e+01 | 2.280960e+01 | 1.780050e+01 | 2.779250e+01 | 2.939470e+01 | 1.980310e+01 | 3.624140e+01 | 0.02 | 0.580000 | 0.600000 |  
GRB130627B   |    559139    | 4.599380e-01 | 6.332750e-02 | 8.544280e-01 | 5.549340e-01 | 1.680520e-01 | 8.961680e-01 | 5.024900e-01 | 1.548970e-01 | 8.636790e-01 | 2.875290e-01 | NaN | NaN | 8.165170e-01 | NaN | NaN | 1.797880e+00 | 0.000000e+00 | 2.771110e+00 | 2.342580e+00 | 8.918440e-01 | 4.306480e+00 | 0.02 | 8.468000 | 8.488000 |  
GRB130627A   |    559132    | 2.153030e-01 | 0.000000e+00 | 1.051800e+00 | 9.744720e-01 | 0.000000e+00 | 2.042690e+00 | 2.444300e+00 | 0.000000e+00 | 4.516770e+00 | 1.754760e+00 | 0.000000e+00 | 3.183970e+00 | 3.363600e+00 | 0.000000e+00 | 1.144380e+01 | 5.390870e+00 | 2.629170e+00 | 8.202980e+00 | 6.875110e+00 | 2.730070e+00 | 1.678670e+01 | 0.02 | 2.160000 | 2.180000 |  
GRB130626A   |    559075    | 8.326160e-01 | 2.227950e-01 | 1.544560e+00 | 1.565430e+00 | 9.473840e-01 | 2.213790e+00 | 2.018170e+00 | 1.358050e+00 | 2.797250e+00 | 1.238700e+00 | 0.000000e+00 | 1.602160e+00 | 3.167920e+00 | 0.000000e+00 | 5.500210e+00 | 5.654890e+00 | 3.985190e+00 | 7.293810e+00 | 7.580310e+00 | 4.170650e+00 | 1.253510e+01 | 0.02 | 0.000000 | 0.020000 |  
GRB130625A   |    558982    | 1.063140e-02 | 0.000000e+00 | 5.744190e-01 | 4.174920e-01 | 2.035780e-01 | 1.219670e+00 | 1.461700e+00 | 5.722160e-01 | 1.938520e+00 | 8.708550e-02 | 0.000000e+00 | 2.338030e-01 | 8.786910e-02 | 3.281430e-02 | 2.903850e-01 | 1.893970e+00 | 1.098550e+00 | 2.858740e+00 | 1.893440e+00 | 1.099370e+00 | 2.862570e+00 | 0.02 | 1.724000 | 1.744000 |  
GRB130623A   |  00032867001 | 1.020960e+00 | 0.000000e+00 | 2.066250e+00 | 1.348880e+00 | 0.000000e+00 | 2.254100e+00 | 1.440980e+00 | NaN | NaN | 9.001840e-01 | NaN | NaN | 3.032340e+00 | NaN | NaN | 4.640480e+00 | 0.000000e+00 | 7.040280e+00 | 6.707850e+00 | 2.458110e+00 | 9.821740e+00 | 0.02 | 11.056000 | 11.076000 |  
GRB130615A   |    558271    | 1.810960e+00 | 0.000000e+00 | 2.934030e+00 | 1.139720e+00 | NaN | NaN | 3.769170e-01 | 0.000000e+00 | 9.179990e-01 | 6.354870e-02 | 0.000000e+00 | 2.846130e-01 | 8.757520e-02 | 0.000000e+00 | 6.442410e-01 | 3.388290e+00 | 1.671420e+00 | 5.117060e+00 | 3.413230e+00 | 1.682300e+00 | 5.169330e+00 | 0.02 | 39.596000 | 39.616000 |  
GRB130612A   |    557976    | 2.411710e+00 | 8.799450e-01 | 4.284810e+00 | 1.445610e+00 | 2.258850e-01 | 2.819970e+00 | 2.825170e-02 | 0.000000e+00 | 5.809770e-01 | 8.743520e-07 | NaN | NaN | 8.743600e-07 | 0.000000e+00 | 2.948800e-01 | 3.885150e+00 | 1.958630e+00 | 5.833180e+00 | 3.884810e+00 | 1.958620e+00 | 5.833180e+00 | 0.02 | 2.016000 | 2.036000 |  
GRB130610A   |    557845    | 2.303950e-01 | 0.000000e+00 | 7.775920e-01 | 5.969460e-01 | 0.000000e+00 | 1.158580e+00 | 1.137970e+00 | NaN | NaN | 1.096720e+00 | NaN | NaN | 5.237530e+00 | NaN | NaN | 3.072360e+00 | NaN | NaN | 6.992940e+00 | NaN | NaN | 0.02 | 6.472000 | 6.492000 |  
GRB130609B   |    557828    | 2.730680e+00 | 0.000000e+00 | 4.188460e+00 | 3.989290e+00 | 2.821440e+00 | 5.244340e+00 | 4.176800e+00 | 3.074460e+00 | 5.646990e+00 | 2.406880e+00 | 1.168790e+00 | 3.447710e+00 | 6.790830e+00 | 0.000000e+00 | 1.038460e+01 | 1.330360e+01 | 1.016270e+01 | 1.639170e+01 | 1.768690e+01 | 1.113130e+01 | 2.333250e+01 | 0.02 | 16.964000 | 16.984000 |  
GRB130609A   |    557782    | 1.496070e+00 | 8.417390e-01 | 2.129580e+00 | 1.313720e+00 | 9.295300e-01 | 1.838180e+00 | 8.451240e-01 | NaN | NaN | 3.660350e-01 | 1.449140e-01 | 6.542240e-01 | 8.251530e-01 | NaN | NaN | 4.031230e+00 | 2.767180e+00 | 5.059390e+00 | 4.620200e+00 | 2.875240e+00 | 6.002280e+00 | 0.02 | 0.884000 | 0.904000 |  
GRB130608A   |    557771    | 1.263090e+00 | 3.882550e-01 | 2.161060e+00 | 1.490570e+00 | 7.935520e-01 | 2.741250e+00 | 1.064660e+00 | 0.000000e+00 | 1.707110e+00 | 3.735330e-01 | 0.000000e+00 | 6.536360e-01 | 6.587630e-01 | 0.000000e+00 | 1.586190e+00 | 4.191570e+00 | 2.396450e+00 | 5.940080e+00 | 4.463660e+00 | 2.398130e+00 | 7.119670e+00 | 0.02 | -11.544000 | -11.524000 |  
GRB130606A   |    557589    | 9.138360e-01 | 3.971520e-01 | 1.226170e+00 | 1.295540e+00 | 8.393880e-01 | 1.741770e+00 | 1.431090e+00 | 9.844270e-01 | 1.923680e+00 | 9.066130e-01 | 4.014800e-01 | 1.416130e+00 | 3.396430e+00 | NaN | NaN | 4.545250e+00 | 3.189590e+00 | 5.895750e+00 | 6.643280e+00 | 0.000000e+00 | 8.995960e+00 | 0.02 | 161.096000 | 161.116000 |  
GRB130605A   |    557508    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130604A   |    557354    | 1.334540e+00 | 0.000000e+00 | 2.341800e+00 | 9.939830e-01 | NaN | NaN | 1.097180e-01 | 0.000000e+00 | 5.930570e-01 | 6.717030e-04 | 0.000000e+00 | 1.711630e-01 | 6.770040e-04 | 0.000000e+00 | 4.032700e-01 | 2.438920e+00 | 1.258520e+00 | 3.654480e+00 | 2.438880e+00 | 1.258510e+00 | 3.654920e+00 | 0.02 | 19.228000 | 19.248000 |  
GRB130603B   |    557310    | 1.037190e+01 | NaN | NaN | 2.310650e+01 | NaN | NaN | 3.242290e+01 | NaN | NaN | 1.861030e+01 | NaN | NaN | 3.925880e+01 | NaN | NaN | 8.451140e+01 | NaN | NaN | 1.051580e+02 | NaN | NaN | 0.02 | 0.012000 | 0.032000 |  
GRB130603A   |    557274    | 9.180770e-01 | 0.000000e+00 | 1.398700e+00 | 1.060410e+00 | 5.771800e-01 | 1.576910e+00 | 5.686760e-01 | 0.000000e+00 | 9.606330e-01 | 1.071450e-01 | 0.000000e+00 | 2.938130e-01 | 1.359950e-01 | 0.000000e+00 | 5.895990e-01 | 2.654300e+00 | 1.752000e+00 | 3.557170e+00 | 2.683170e+00 | 1.761750e+00 | 3.732770e+00 | 0.02 | 35.496000 | 35.516000 |  
GRB130529A   |    556930    | 2.984890e-01 | 0.000000e+00 | 8.107580e-01 | 5.489500e-01 | 1.923190e-01 | 9.553070e-01 | 5.489910e-01 | 1.151360e-01 | 1.292740e+00 | 2.021420e-01 | 0.000000e+00 | 5.580230e-01 | 3.144090e-01 | 0.000000e+00 | 1.563570e+00 | 1.597700e+00 | 0.000000e+00 | 2.556440e+00 | 1.723620e+00 | 4.948220e-01 | 3.606410e+00 | 0.02 | 64.300000 | 64.320000 |  
GRB130528A   |    556870    | 8.509450e-01 | 2.626760e-01 | 1.465110e+00 | 1.610160e+00 | 1.066580e+00 | 2.280790e+00 | 1.793410e+00 | 1.216030e+00 | 2.426510e+00 | 8.018630e-01 | 0.000000e+00 | 1.308110e+00 | 1.426860e+00 | 0.000000e+00 | 5.120640e+00 | 5.056170e+00 | 3.636800e+00 | 6.411620e+00 | 5.682760e+00 | 3.666880e+00 | 8.633730e+00 | 0.02 | 4.184000 | 4.204000 |  
GRB130527A   |    556753    | 5.375500e+00 | 1.792360e+00 | 8.751650e+00 | 8.708580e+00 | 5.320840e+00 | 1.246570e+01 | 9.846330e+00 | 6.191180e+00 | 1.424790e+01 | 5.715170e+00 | 2.119300e+00 | 9.105850e+00 | 1.501260e+01 | 0.000000e+00 | 3.547420e+01 | 2.964570e+01 | 2.045020e+01 | 3.884100e+01 | 3.894550e+01 | 2.296210e+01 | 5.922110e+01 | 0.02 | 0.880000 | 0.900000 |  
GRB130521A   |    556344    | 6.428800e-01 | 0.000000e+00 | 1.406170e+00 | 1.735790e+00 | 9.450960e-01 | 2.629260e+00 | 9.123290e-01 | 0.000000e+00 | 1.490430e+00 | 3.993190e-02 | 0.000000e+00 | 3.048070e-01 | 4.089050e-02 | 0.000000e+00 | 4.235690e-01 | 3.330920e+00 | 1.932220e+00 | 4.735040e+00 | 3.331390e+00 | 1.932280e+00 | 4.739030e+00 | 0.02 | 0.712000 | 0.732000 |  
GRB130518B   |    556105    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130518A   |    556113    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130515A   |    555880    | 1.621730e+00 | NaN | NaN | 2.756110e+00 | NaN | NaN | 3.549700e+00 | NaN | NaN | 2.526990e+00 | NaN | NaN | 9.428750e+00 | NaN | NaN | 1.044850e+01 | 7.951370e+00 | 1.294290e+01 | 1.690540e+01 | 1.051710e+01 | 2.467880e+01 | 0.02 | 0.004000 | 0.024000 |  
GRB130514A   |    555821    | 1.711250e+00 | 5.505310e-01 | 2.866000e+00 | 1.679080e+00 | 1.017230e+00 | 2.528310e+00 | 1.165210e+00 | 6.228440e-01 | 1.787130e+00 | 5.170590e-01 | NaN | NaN | 1.311260e+00 | NaN | NaN | 5.075720e+00 | 3.160210e+00 | 6.937350e+00 | 5.878360e+00 | 3.699230e+00 | 7.898840e+00 | 0.02 | 13.816000 | 13.836000 |  
GRB130511A   |    555600    | 1.728350e+00 | 0.000000e+00 | 2.716310e+00 | 2.611700e+00 | 1.738940e+00 | 3.551460e+00 | 9.734460e-01 | 3.899440e-01 | 1.567840e+00 | 4.683340e-02 | 0.000000e+00 | 1.433290e-01 | 4.858420e-02 | 0.000000e+00 | 1.588810e-01 | 5.361370e+00 | 3.695340e+00 | 7.017890e+00 | 5.364580e+00 | 3.695590e+00 | 7.022380e+00 | 0.02 | 0.168000 | 0.188000 |  
GRB130508A   |    555413    | 6.191160e-01 | 0.000000e+00 | 1.364300e+00 | 1.045550e+00 | 4.562800e-01 | 1.706380e+00 | 3.177390e-01 | 0.000000e+00 | 7.319010e-01 | 7.043320e-03 | 0.000000e+00 | 1.660980e-01 | 7.555430e-03 | 0.000000e+00 | 3.014220e-01 | 1.989280e+00 | 8.798580e-01 | 3.138010e+00 | 2.003600e+00 | 8.797260e-01 | 3.139030e+00 | 0.02 | 19.332000 | 19.352000 |  
GRB130505A   |    555163    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB130504A   |    555096    | 3.045630e-01 | 0.000000e+00 | 7.737230e-01 | 2.343250e-01 | 0.000000e+00 | 4.801660e-01 | 1.263150e-01 | 0.000000e+00 | 2.094280e-01 | 4.775260e-02 | 0.000000e+00 | 6.871720e-02 | 1.190370e-01 | 0.000000e+00 | 2.560040e-01 | 7.128770e-01 | 0.000000e+00 | 1.394700e+00 | 7.845580e-01 | 0.000000e+00 | 1.375280e+00 | 0.02 | 17.424000 | 17.444000 |  
GRB130502A   |    554996    | 3.092410e+01 | 2.343830e+01 | 3.744770e+01 | 3.401610e-01 | 2.113500e-01 | 7.654010e-01 | 4.401160e-08 | 3.004200e-08 | 4.817710e-05 | NaN | NaN | NaN | NaN | NaN | NaN | 3.101190e+01 | 2.385450e+01 | 3.787670e+01 | 3.101300e+01 | 2.385350e+01 | 3.787630e+01 | 0.02 | 10.188000 | 10.208000 |  
GRB130427B   |    554635    | 2.105180e+00 | 0.000000e+00 | 2.589190e+00 | 2.105550e+00 | NaN | NaN | 2.104600e-02 | 0.000000e+00 | 3.969890e+00 | 1.574530e-08 | 0.000000e+00 | 9.215510e-01 | 1.574530e-08 | 0.000000e+00 | 2.037850e+00 | 4.231640e+00 | 0.000000e+00 | 6.522620e+00 | 4.231120e+00 | 0.000000e+00 | 6.522610e+00 | 0.02 | 1.136000 | 1.156000 |  
GRB130427A   |    554620    | 9.205280e+00 | NaN | NaN | 3.803690e+00 | NaN | NaN | 1.292830e+00 | NaN | NaN | 5.055610e-01 | NaN | NaN | 1.305450e+00 | NaN | NaN | 2.080040e+01 | NaN | NaN | 2.307360e+01 | NaN | NaN | 0.02 | -43.200000 | -43.180000 |  
GRB130420B   |    553996    | 5.437910e-01 | 2.096180e-01 | 9.031410e-01 | 9.724960e-01 | 6.311370e-01 | 1.347650e+00 | 8.675210e-01 | 4.924340e-01 | 1.267080e+00 | 2.603730e-01 | 0.000000e+00 | 5.285100e-01 | 3.651300e-01 | 0.000000e+00 | 1.455590e+00 | 2.644210e+00 | 1.816980e+00 | 3.471520e+00 | 2.747510e+00 | 1.848640e+00 | 3.857920e+00 | 0.02 | 1.180000 | 1.200000 |  
GRB130420A   |    553977    | 1.372400e+00 | 5.856710e-01 | 2.170070e+00 | 2.084130e+00 | 1.374580e+00 | 2.876030e+00 | 1.429210e+00 | 9.421480e-01 | 1.928310e+00 | 3.054070e-01 | 0.000000e+00 | 7.373480e-01 | 3.871380e-01 | 0.000000e+00 | 1.802420e+00 | 5.191050e+00 | 3.771600e+00 | 6.603520e+00 | 5.272960e+00 | 3.797910e+00 | 6.167520e+00 | 0.02 | 109.192000 | 109.212000 |  
